OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
29,2017,2014-15,Low-Income,11,ERR_None,46,6,46,13.0%,0.130435,0.3478260869565,0.1739130434782,0.1086956521739,0.0217391304347,,,,09/09/2022 12:00:00 AM,OK,-2.1739139999255E-07
29,,2014-15,All Students,99,ERR_None,945,451,945,47.7%,0.477249,0.1862433862433,0.2825396825396,0.2910052910052,0.1862433862433,,,,09/09/2022 12:00:00 AM,OK,-3.22751499970408E-07
29,,2014-15,Homeless,99,LtGt,,,,<10%,0.1,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,,2014-15,Low-Income,99,ERR_None,307,115,307,37.5%,0.374593,0.2671009771986,0.3061889250814,0.2573289902280,0.1172638436482,,,,09/09/2022 12:00:00 AM,OK,-1.66123799993922E-07
29,2026,2015-16,All Students,3,ERR_None,151,101,151,66.9%,0.668874,0.1456953642384,0.1788079470198,0.4172185430463,0.2516556291390,,,,09/09/2022 12:00:00 AM,OK,1.72185300018057E-07
29,2026,2015-16,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2026,2015-16,Low-Income,3,ERR_None,65,38,65,58.5%,0.584615,0.2000000000000,0.2153846153846,0.3538461538461,0.2307692307692,,,,09/09/2022 12:00:00 AM,OK,3.84615300053071E-07
29,2026,2015-16,Migrant,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2025,2015-16,All Students,4,ERR_None,136,86,136,63.2%,0.632353,0.0882352941176,0.2720588235294,0.4191176470588,0.2132352941176,,,,09/09/2022 12:00:00 AM,OK,-5.88236001020093E-08
29,2025,2015-16,Low-Income,4,ERR_None,48,28,48,58.3%,0.583333,0.1666666666666,0.2500000000000,0.3541666666666,0.2291666666666,,,,09/09/2022 12:00:00 AM,OK,3.33333200042141E-07
29,2024,2015-16,All Students,5,ERR_None,141,76,141,53.9%,0.539007,0.1560283687943,0.2978723404255,0.2411347517730,0.2978723404255,,,,09/09/2022 12:00:00 AM,OK,9.21984999457948E-08
29,2024,2015-16,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2024,2015-16,Low-Income,5,ERR_None,57,24,57,42.1%,0.421053,0.1754385964912,0.3859649122807,0.2105263157894,0.2105263157894,,,,09/09/2022 12:00:00 AM,OK,-3.68421199992142E-07
29,2023,2015-16,All Students,6,ERR_None,117,49,117,41.9%,0.418803,0.1965811965811,0.3760683760683,0.2735042735042,0.1452991452991,,,,09/09/2022 12:00:00 AM,OK,4.18803299984116E-07
29,2023,2015-16,Homeless,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2023,2015-16,Low-Income,6,ERR_None,44,18,44,40.9%,0.409091,0.2954545454545,0.2954545454545,0.2727272727272,0.1363636363636,,,,09/09/2022 12:00:00 AM,OK,-9.09092000012102E-08
29,2022,2015-16,All Students,7,ERR_None,131,58,131,44.3%,0.442748,0.1603053435114,0.3969465648854,0.2595419847328,0.1832061068702,,,,09/09/2022 12:00:00 AM,OK,9.16030000186474E-08
29,2022,2015-16,Homeless,7,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2022,2015-16,Low-Income,7,ERR_None,56,20,56,35.7%,0.357143,0.1785714285714,0.4642857142857,0.2500000000000,0.1071428571428,,,,09/09/2022 12:00:00 AM,OK,-1.42857199958435E-07
29,2021,2015-16,All Students,8,ERR_None,134,60,134,44.8%,0.447761,0.2611940298507,0.2910447761194,0.2835820895522,0.1641791044776,,,,09/09/2022 12:00:00 AM,OK,1.94029799949202E-07
29,2021,2015-16,Homeless,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2021,2015-16,Low-Income,8,ERR_None,54,20,54,37.0%,0.37037,0.3333333333333,0.2962962962962,0.2592592592592,0.1111111111111,,,,09/09/2022 12:00:00 AM,OK,3.70370300040168E-07
29,2018,2015-16,All Students,11,ERR_None,149,65,149,43.6%,0.436242,0.2617449664429,0.2483221476510,0.2214765100671,0.2147651006711,,,,09/09/2022 12:00:00 AM,OK,-3.89261800015639E-07
29,2018,2015-16,Homeless,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2018,2015-16,Low-Income,11,ERR_None,47,14,47,29.8%,0.297872,0.3829787234042,0.2127659574468,0.1914893617021,0.1063829787234,,,,09/09/2022 12:00:00 AM,OK,3.40425500011676E-07
29,,2015-16,All Students,99,ERR_None,959,495,959,51.6%,0.516163,0.1814389989572,0.2898852971845,0.3034410844629,0.2127215849843,,,,09/09/2022 12:00:00 AM,OK,-3.30552800020811E-07
29,,2015-16,Homeless,99,ERR_None,15,6,15,40.0%,0.4,0.2666666666666,0.3333333333333,0.1333333333333,0.2666666666666,,,,09/09/2022 12:00:00 AM,OK,-1.00031094518727E-13
29,,2015-16,Low-Income,99,ERR_None,371,162,371,43.7%,0.436658,0.2425876010781,0.3045822102425,0.2722371967654,0.1644204851752,,,,09/09/2022 12:00:00 AM,OK,-3.18059400039594E-07
29,,2015-16,Migrant,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2027,2016-17,All Students,3,ERR_None,145,96,145,66.2%,0.662069,0.1103448275862,0.2275862068965,0.3793103448275,0.2827586206896,,,,09/09/2022 12:00:00 AM,OK,-3.44829000908931E-08
29,2027,2016-17,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2027,2016-17,Low-Income,3,ERR_None,58,36,58,62.1%,0.62069,0.1551724137931,0.2241379310344,0.3965517241379,0.2241379310344,,,,09/09/2022 12:00:00 AM,OK,-3.4482769994959E-07
29,2027,2016-17,Military Parent,3,ERR_None,32,23,32,71.9%,0.71875,0.0937500000000,0.1875000000000,0.4062500000000,0.3125000000000,,,,09/09/2022 12:00:00 AM,OK,0
29,2026,2016-17,All Students,4,ERR_None,147,70,147,47.6%,0.47619,0.1496598639455,0.3741496598639,0.3061224489795,0.1700680272108,,,,09/09/2022 12:00:00 AM,OK,4.76190299969481E-07
29,2026,2016-17,Homeless,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2026,2016-17,Low-Income,4,ERR_None,63,24,63,38.1%,0.380952,0.1904761904761,0.4285714285714,0.3015873015873,0.0793650793650,,,,09/09/2022 12:00:00 AM,OK,3.80952299983139E-07
29,2026,2016-17,Military Parent,4,cross,,,,55.2%,0.551724,0.0344827586206,0.4137931034482,0.1724137931034,0.3793103448275,,,,09/09/2022 12:00:00 AM,OK,1.37930899923866E-07
29,2025,2016-17,All Students,5,ERR_None,139,81,139,58.3%,0.582734,0.1223021582733,0.2949640287769,0.2733812949640,0.3093525179856,,,,09/09/2022 12:00:00 AM,OK,-1.8705039994682E-07
29,2025,2016-17,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2025,2016-17,Low-Income,5,ERR_None,47,26,47,55.3%,0.553191,0.1914893617021,0.2553191489361,0.2978723404255,0.2553191489361,,,,09/09/2022 12:00:00 AM,OK,4.89361600020111E-07
29,2025,2016-17,Military Parent,5,ERR_None,34,20,34,58.8%,0.588235,0.0588235294117,0.3529411764705,0.2352941176470,0.3529411764705,,,,09/09/2022 12:00:00 AM,OK,2.94117500021507E-07
29,2024,2016-17,All Students,6,ERR_None,130,74,130,56.9%,0.569231,0.1153846153846,0.3153846153846,0.2923076923076,0.2769230769230,,,,09/09/2022 12:00:00 AM,OK,-2.30769400033637E-07
29,2024,2016-17,Homeless,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2024,2016-17,Low-Income,6,ERR_None,49,23,49,46.9%,0.469388,0.1632653061224,0.3673469387755,0.2653061224489,0.2040816326530,,,,09/09/2022 12:00:00 AM,OK,-2.44898100021373E-07
29,2024,2016-17,Military Parent,6,ERR_None,42,24,42,57.1%,0.571429,0.1190476190476,0.3095238095238,0.2619047619047,0.3095238095238,,,,09/09/2022 12:00:00 AM,OK,-4.28571499955233E-07
29,2023,2016-17,All Students,7,ERR_None,116,65,116,56.0%,0.560345,0.1293103448275,0.3103448275862,0.2758620689655,0.2844827586206,,,,09/09/2022 12:00:00 AM,OK,-1.72413899934831E-07
29,2023,2016-17,Homeless,7,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2023,2016-17,Low-Income,7,ERR_None,42,25,42,59.5%,0.595238,0.1904761904761,0.2142857142857,0.4047619047619,0.1904761904761,,,,09/09/2022 12:00:00 AM,OK,9.52379999308306E-08
29,2023,2016-17,Military Parent,7,ERR_None,30,12,30,40.0%,0.4,0.2000000000000,0.4000000000000,0.2000000000000,0.2000000000000,,,,09/09/2022 12:00:00 AM,OK,0
29,2022,2016-17,All Students,8,ERR_None,130,74,130,56.9%,0.569231,0.1769230769230,0.2461538461538,0.2692307692307,0.3000000000000,,,,09/09/2022 12:00:00 AM,OK,-2.30769300113565E-07
29,2022,2016-17,Homeless,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2022,2016-17,Low-Income,8,ERR_None,47,24,47,51.1%,0.510638,0.1914893617021,0.2765957446808,0.2553191489361,0.2553191489361,,,,09/09/2022 12:00:00 AM,OK,2.97872200016869E-07
29,2022,2016-17,Military Parent,8,ERR_None,37,20,37,54.1%,0.540541,0.2162162162162,0.2432432432432,0.1621621621621,0.3783783783783,,,,09/09/2022 12:00:00 AM,OK,-4.59459600032908E-07
29,2019,2016-17,All Students,11,ERR_None,85,64,132,48.5%,0.2,0.3529411764705,0.3882352941176,0.1882352941176,0.0117647058823,,,,09/09/2022 12:00:00 AM,OK,-1.00003338943111E-13
29,2019,2016-17,Homeless,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2019,2016-17,Low-Income,11,ERR_None,32,18,43,41.9%,0.21875,0.3750000000000,0.3750000000000,0.1875000000000,0.0312500000000,,,,09/09/2022 12:00:00 AM,OK,0
29,2019,2016-17,Military Parent,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,,2016-17,All Students,99,ERR_None,892,524,939,55.8%,0.534753,0.1547085201793,0.3038116591928,0.2903587443946,0.2443946188340,,,,09/09/2022 12:00:00 AM,OK,3.63228599975507E-07
29,,2016-17,Homeless,99,ERR_None,20,10,21,47.6%,0.45,0.2500000000000,0.3000000000000,0.2000000000000,0.2500000000000,,,,09/09/2022 12:00:00 AM,OK,0
29,,2016-17,Low-Income,99,ERR_None,338,176,349,50.4%,0.488166,0.1982248520710,0.3076923076923,0.3076923076923,0.1804733727810,,,,09/09/2022 12:00:00 AM,OK,-3.19526699987804E-07
29,,2016-17,Military Parent,99,ERR_None,213,124,219,56.6%,0.553991,0.1314553990610,0.3098591549295,0.2394366197183,0.3145539906103,,,,09/09/2022 12:00:00 AM,OK,-3.89671400036207E-07
29,2028,2017-18,All Students,3,ERR_None,147,99,147,67.3%,0.673469,0.1088435374149,0.2108843537414,0.3537414965986,0.3197278911564,,,,09/09/2022 12:00:00 AM,OK,3.87754999997547E-07
29,2028,2017-18,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2028,2017-18,Low-Income,3,ERR_None,62,41,62,66.1%,0.66129,0.1612903225806,0.1774193548387,0.3548387096774,0.3064516129032,,,,09/09/2022 12:00:00 AM,OK,3.22580599898536E-07
29,2028,2017-18,Military Parent,3,ERR_None,70,47,70,67.1%,0.671429,0.1000000000000,0.2142857142857,0.3857142857142,0.2857142857142,,,,09/09/2022 12:00:00 AM,OK,-4.28571599986327E-07
29,2027,2017-18,All Students,4,ERR_None,139,72,139,51.8%,0.517986,0.1294964028776,0.3525179856115,0.3669064748201,0.1510791366906,,,,09/09/2022 12:00:00 AM,OK,-3.88489299951722E-07
29,2027,2017-18,Homeless,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2027,2017-18,Low-Income,4,ERR_None,65,26,65,40.0%,0.4,0.1692307692307,0.4307692307692,0.2769230769230,0.1230769230769,,,,09/09/2022 12:00:00 AM,OK,-1.00031094518727E-13
29,2027,2017-18,Military Parent,4,ERR_None,52,29,52,55.8%,0.557692,0.1153846153846,0.3269230769230,0.4423076923076,0.1153846153846,,,,09/09/2022 12:00:00 AM,OK,3.07692200052223E-07
29,2026,2017-18,All Students,5,ERR_None,154,73,154,47.4%,0.474026,0.2012987012987,0.3246753246753,0.1948051948051,0.2792207792207,,,,09/09/2022 12:00:00 AM,OK,-2.59742000130458E-08
29,2026,2017-18,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2026,2017-18,Low-Income,5,ERR_None,68,32,68,47.1%,0.470588,0.2058823529411,0.3235294117647,0.2794117647058,0.1911764705882,,,,09/09/2022 12:00:00 AM,OK,2.35293999950592E-07
29,2026,2017-18,Military Parent,5,ERR_None,59,25,59,42.4%,0.423729,0.2372881355932,0.3389830508474,0.1525423728813,0.2711864406779,,,,09/09/2022 12:00:00 AM,OK,-1.86440800020726E-07
29,2025,2017-18,All Students,6,ERR_None,135,84,135,62.2%,0.622222,0.0962962962962,0.2814814814814,0.3185185185185,0.3037037037037,,,,09/09/2022 12:00:00 AM,OK,2.22222199974809E-07
29,2025,2017-18,Homeless,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2025,2017-18,Low-Income,6,ERR_None,54,29,54,53.7%,0.537037,0.1481481481481,0.3148148148148,0.2592592592592,0.2777777777777,,,,09/09/2022 12:00:00 AM,OK,3.70368999913495E-08
29,2025,2017-18,Military Parent,6,ERR_None,53,32,53,60.4%,0.603774,0.0943396226415,0.3018867924528,0.3396226415094,0.2641509433962,,,,09/09/2022 12:00:00 AM,OK,-4.15094399963678E-07
29,2024,2017-18,All Students,7,ERR_None,145,85,145,58.6%,0.586207,0.1724137931034,0.2413793103448,0.3448275862068,0.2413793103448,,,,09/09/2022 12:00:00 AM,OK,-1.03448400068373E-07
29,2024,2017-18,Homeless,7,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2024,2017-18,Low-Income,7,ERR_None,51,21,51,41.2%,0.411765,0.2941176470588,0.2941176470588,0.2156862745098,0.1960784313725,,,,09/09/2022 12:00:00 AM,OK,-2.94117700028185E-07
29,2024,2017-18,Military Parent,7,ERR_None,57,39,57,68.4%,0.684211,0.1052631578947,0.2105263157894,0.4561403508771,0.2280701754385,,,,09/09/2022 12:00:00 AM,OK,-4.73684400037477E-07
29,2023,2017-18,All Students,8,ERR_None,124,66,124,53.2%,0.532258,0.1532258064516,0.3145161290322,0.2661290322580,0.2661290322580,,,,09/09/2022 12:00:00 AM,OK,6.45159999868028E-08
29,2023,2017-18,Homeless,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2023,2017-18,Low-Income,8,ERR_None,51,24,51,47.1%,0.470588,0.2352941176470,0.2941176470588,0.2745098039215,0.1960784313725,,,,09/09/2022 12:00:00 AM,OK,2.35293999950592E-07
29,2023,2017-18,Military Parent,8,ERR_None,29,17,29,58.6%,0.586207,0.0689655172413,0.3448275862068,0.2758620689655,0.3103448275862,,,,09/09/2022 12:00:00 AM,OK,-1.03448300037279E-07
29,2021,2017-18,All Students,10,ERR_None,130,51,130,39.2%,0.392308,0.3384615384615,0.2615384615384,0.2538461538461,0.1384615384615,,,,09/09/2022 12:00:00 AM,OK,-3.0769240000339E-07
29,2021,2017-18,Homeless,10,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2021,2017-18,Low-Income,10,ERR_None,49,15,49,30.6%,0.306122,0.4693877551020,0.2244897959183,0.2448979591836,0.0612244897959,,,,09/09/2022 12:00:00 AM,OK,4.48979499967361E-07
29,2021,2017-18,Military Parent,10,ERR_None,24,10,24,41.7%,0.416667,0.2916666666666,0.2916666666666,0.1250000000000,0.2916666666666,,,,09/09/2022 12:00:00 AM,OK,-3.33333399993307E-07
29,,2017-18,All Students,99,ERR_None,974,530,974,54.4%,0.544148,0.1704312114989,0.2833675564681,0.2997946611909,0.2443531827515,,,,09/09/2022 12:00:00 AM,OK,-1.56057599953741E-07
29,,2017-18,Homeless,99,ERR_None,17,4,17,23.5%,0.235294,0.5882352941176,0.1764705882352,0.1176470588235,0.1176470588235,,,,09/09/2022 12:00:00 AM,OK,1.17647000003052E-07
29,,2017-18,Low-Income,99,ERR_None,400,188,400,47.0%,0.47,0.2325000000000,0.2975000000000,0.2750000000000,0.1950000000000,,,,09/09/2022 12:00:00 AM,OK,5.55111512312578E-17
29,,2017-18,Military Parent,99,ERR_None,344,199,344,57.8%,0.578488,0.1366279069767,0.2819767441860,0.3313953488372,0.2470930232558,,,,09/09/2022 12:00:00 AM,OK,3.72092999967322E-07
29,2029,2018-19,All Students,3,ERR_None,167,86,167,51.5%,0.51497,0.2215568862275,0.2574850299401,0.3113772455089,0.2035928143712,,,,09/09/2022 12:00:00 AM,OK,5.98800999895843E-08
29,2029,2018-19,Foster Care,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2029,2018-19,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2029,2018-19,Low-Income,3,ERR_None,62,21,62,33.9%,0.33871,0.3387096774193,0.3064516129032,0.2580645161290,0.0806451612903,,,,09/09/2022 12:00:00 AM,OK,-3.22580699985142E-07
29,2029,2018-19,Military Parent,3,ERR_None,68,37,68,54.4%,0.544118,0.1617647058823,0.2941176470588,0.2941176470588,0.2500000000000,,,,09/09/2022 12:00:00 AM,OK,-3.52941199932566E-07
29,2028,2018-19,All Students,4,ERR_None,142,91,142,64.1%,0.640845,0.0633802816901,0.2816901408450,0.3309859154929,0.3098591549295,,,,09/09/2022 12:00:00 AM,OK,7.04224000225295E-08
29,2028,2018-19,Foster Care,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2028,2018-19,Homeless,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2028,2018-19,Low-Income,4,ERR_None,64,36,64,56.3%,0.5625,0.1250000000000,0.3125000000000,0.3281250000000,0.2343750000000,,,,09/09/2022 12:00:00 AM,OK,0
29,2028,2018-19,Military Parent,4,ERR_None,61,38,61,62.3%,0.622951,0.0327868852459,0.3114754098360,0.3442622950819,0.2786885245901,,,,09/09/2022 12:00:00 AM,OK,-1.80328000087826E-07
29,2027,2018-19,All Students,5,ERR_None,126,64,126,50.8%,0.507937,0.1825396825396,0.3015873015873,0.2380952380952,0.2698412698412,,,,09/09/2022 12:00:00 AM,OK,-4.92063599977222E-07
29,2027,2018-19,Foster Care,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2027,2018-19,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2027,2018-19,Low-Income,5,ERR_None,61,27,61,44.3%,0.442623,0.2459016393442,0.3114754098360,0.1967213114754,0.2459016393442,,,,09/09/2022 12:00:00 AM,OK,-4.9180399974702E-08
29,2027,2018-19,Military Parent,5,ERR_None,40,24,40,60.0%,0.6,0.1000000000000,0.2750000000000,0.2750000000000,0.3250000000000,,,,09/09/2022 12:00:00 AM,OK,1.11022302462516E-16
29,2026,2018-19,All Students,6,ERR_None,137,78,137,56.9%,0.569343,0.1532846715328,0.2700729927007,0.2481751824817,0.3211678832116,,,,09/09/2022 12:00:00 AM,OK,6.56933000220405E-08
29,2026,2018-19,Foster Care,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2026,2018-19,Homeless,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2026,2018-19,Low-Income,6,ERR_None,55,30,55,54.5%,0.545455,0.1818181818181,0.2727272727272,0.2909090909090,0.2545454545454,,,,09/09/2022 12:00:00 AM,OK,-4.54545600048206E-07
29,2026,2018-19,Military Parent,6,ERR_None,45,27,45,60.0%,0.6,0.1111111111111,0.2666666666666,0.2444444444444,0.3555555555555,,,,09/09/2022 12:00:00 AM,OK,-1.00031094518727E-13
29,2025,2018-19,All Students,7,ERR_None,138,74,138,53.6%,0.536232,0.1159420289855,0.3405797101449,0.3043478260869,0.2318840579710,,,,09/09/2022 12:00:00 AM,OK,-1.15942100031852E-07
29,2025,2018-19,Low-Income,7,ERR_None,53,23,53,43.4%,0.433962,0.1320754716981,0.4339622641509,0.2075471698113,0.2264150943396,,,,09/09/2022 12:00:00 AM,OK,2.6415089998677E-07
29,2025,2018-19,Military Parent,7,ERR_None,45,21,45,46.7%,0.466667,0.1333333333333,0.3777777777777,0.3333333333333,0.1333333333333,,,,09/09/2022 12:00:00 AM,OK,-3.33333399993307E-07
29,2024,2018-19,All Students,8,ERR_None,119,44,119,37.0%,0.369748,0.3025210084033,0.3109243697478,0.2100840336134,0.1596638655462,,,,09/09/2022 12:00:00 AM,OK,-1.00840400030222E-07
29,2024,2018-19,Foster Care,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2024,2018-19,Homeless,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2024,2018-19,Low-Income,8,ERR_None,52,16,52,30.8%,0.307692,0.4038461538461,0.2884615384615,0.1730769230769,0.1346153846153,,,,09/09/2022 12:00:00 AM,OK,3.07692199996712E-07
29,2024,2018-19,Military Parent,8,ERR_None,41,17,41,41.5%,0.414634,0.3170731707317,0.2682926829268,0.2195121951219,0.1951219512195,,,,09/09/2022 12:00:00 AM,OK,1.46341399998029E-07
29,2022,2018-19,All Students,10,ERR_None,143,55,143,38.5%,0.384615,0.2937062937062,0.2867132867132,0.2447552447552,0.1398601398601,,,,09/09/2022 12:00:00 AM,OK,3.84615299997559E-07
29,2022,2018-19,Foster Care,10,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2022,2018-19,Homeless,10,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
29,2022,2018-19,Low-Income,10,ERR_None,54,19,54,35.2%,0.351852,0.2962962962962,0.3148148148148,0.2222222222222,0.1296296296296,,,,09/09/2022 12:00:00 AM,OK,-1.48148199985432E-07
29,2022,2018-19,Military Parent,10,ERR_None,33,14,33,42.4%,0.424242,0.2121212121212,0.3636363636363,0.3636363636363,0.0606060606060,,,,09/09/2022 12:00:00 AM,OK,4.24242299956745E-07
