OrgIndexId,GradYear,SchoolYear,StudentGroup,GradeLevel,DAT,CountExpected,CountMet,CountPrevPassed,PctMet_OSPI,PctMet,L1,L2,L3,L4,PctFoundational,CountFoundational,PctAltAssessment,DataAsOf,PctMet_Flag,PctMet_Delta
55,2022,2015-16,Low-Income,7,ERR_None,16,10,16,62.5%,0.625,0.1250000000000,0.2500000000000,0.5000000000000,0.1250000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2021,2015-16,All Students,8,ERR_None,42,19,42,45.2%,0.452381,0.2380952380952,0.2857142857142,0.2619047619047,0.1904761904761,,,,09/09/2022 12:00:00 AM,OK,-4.76191999720932E-08
55,2021,2015-16,Low-Income,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2018,2015-16,All Students,11,ERR_None,47,25,47,53.2%,0.531915,0.0638297872340,0.2127659574468,0.4042553191489,0.1276595744680,,,,09/09/2022 12:00:00 AM,OK,-1.06383099995888E-07
55,2018,2015-16,Homeless,11,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2018,2015-16,Low-Income,11,ERR_None,18,7,18,38.9%,0.388889,0.1666666666666,0.1666666666666,0.3333333333333,0.0555555555555,,,,09/09/2022 12:00:00 AM,OK,-1.11111199962988E-07
55,,2015-16,All Students,99,ERR_None,313,225,313,71.9%,0.71885,0.0670926517571,0.1693290734824,0.3130990415335,0.4057507987220,,,,09/09/2022 12:00:00 AM,OK,-1.59744500072279E-07
55,,2015-16,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2015-16,Low-Income,99,ERR_None,100,59,100,59.0%,0.59,0.1100000000000,0.2500000000000,0.3200000000000,0.2700000000000,,,,09/09/2022 12:00:00 AM,OK,1.11022302462516E-16
55,2027,2016-17,All Students,3,ERR_None,42,34,42,81.0%,0.809524,0.0000000000000,0.1428571428571,0.0000000000000,0.8095238095238,,,,09/09/2022 12:00:00 AM,OK,-1.90476200034873E-07
55,2027,2016-17,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2027,2016-17,Low-Income,3,ERR_None,10,6,10,60.0%,0.6,0.0000000000000,0.4000000000000,0.0000000000000,0.6000000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2027,2016-17,Military Parent,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2026,2016-17,All Students,4,ERR_None,37,33,37,89.2%,0.891892,0.0270270270270,0.0270270270270,0.2702702702702,0.6216216216216,,,,09/09/2022 12:00:00 AM,OK,-1.08108200058687E-07
55,2026,2016-17,Low-Income,4,cross,,,,85.7%,0.857143,0.0000000000000,0.0714285714285,0.2857142857142,0.5714285714285,,,,09/09/2022 12:00:00 AM,OK,-1.42857299989529E-07
55,2025,2016-17,All Students,5,ERR_None,44,34,44,77.3%,0.772727,0.0000000000000,0.1363636363636,0.2954545454545,0.4772727272727,,,,09/09/2022 12:00:00 AM,OK,2.72727199934764E-07
55,2025,2016-17,Low-Income,5,ERR_None,11,9,11,81.8%,0.818182,0.0000000000000,0.0909090909090,0.6363636363636,0.1818181818181,,,,09/09/2022 12:00:00 AM,OK,-1.81818299971326E-07
55,2024,2016-17,All Students,6,ERR_None,52,34,52,65.4%,0.653846,0.0961538461538,0.2500000000000,0.2884615384615,0.3653846153846,,,,09/09/2022 12:00:00 AM,OK,1.538460999706E-07
55,2024,2016-17,Low-Income,6,ERR_None,19,7,19,36.8%,0.368421,0.1578947368421,0.4736842105263,0.2631578947368,0.1052631578947,,,,09/09/2022 12:00:00 AM,OK,5.26315000470845E-08
55,2023,2016-17,All Students,7,ERR_None,37,18,37,48.6%,0.486486,0.1081081081081,0.3513513513513,0.1621621621621,0.3243243243243,,,,09/09/2022 12:00:00 AM,OK,4.86486399997599E-07
55,2023,2016-17,Low-Income,7,ERR_None,17,6,17,35.3%,0.352941,0.2352941176470,0.3529411764705,0.1764705882352,0.1764705882352,,,,09/09/2022 12:00:00 AM,OK,1.76470400015116E-07
55,2022,2016-17,All Students,8,ERR_None,53,36,53,67.9%,0.679245,0.1132075471698,0.1698113207547,0.2830188679245,0.3962264150943,,,,09/09/2022 12:00:00 AM,OK,2.83018800062429E-07
55,2022,2016-17,Low-Income,8,ERR_None,18,11,18,61.1%,0.611111,0.1666666666666,0.2222222222222,0.4444444444444,0.1666666666666,,,,09/09/2022 12:00:00 AM,OK,1.11111000067332E-07
55,2019,2016-17,All Students,11,ERR_None,54,26,54,48.1%,0.481481,0.0740740740740,0.3888888888888,0.2592592592592,0.2222222222222,,,,09/09/2022 12:00:00 AM,OK,4.81481400027572E-07
55,2019,2016-17,Low-Income,11,ERR_None,11,6,11,54.5%,0.545455,0.0000000000000,0.3636363636363,0.4545454545454,0.0909090909090,,,,09/09/2022 12:00:00 AM,OK,-4.54545600048206E-07
55,,2016-17,All Students,99,ERR_None,319,215,319,67.4%,0.673981,0.0626959247648,0.2163009404388,0.2288401253918,0.4451410658307,,,,09/09/2022 12:00:00 AM,OK,1.91222499945631E-07
55,,2016-17,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2016-17,Low-Income,99,ERR_None,100,57,100,57.0%,0.57,0.1000000000000,0.2900000000000,0.3200000000000,0.2500000000000,,,,09/09/2022 12:00:00 AM,OK,1.11022302462516E-16
55,,2016-17,Military Parent,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2028,2017-18,All Students,3,ERR_None,42,37,42,88.1%,0.880952,0.0476190476190,0.0476190476190,0.3095238095238,0.5714285714285,,,,09/09/2022 12:00:00 AM,OK,3.80952300038651E-07
55,2028,2017-18,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2028,2017-18,Low-Income,3,cross,,,,84.2%,0.842105,0.1052631578947,0.0526315789473,0.3684210526315,0.4736842105263,,,,09/09/2022 12:00:00 AM,OK,2.63157799995639E-07
55,2028,2017-18,Military Parent,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2027,2017-18,All Students,4,ERR_None,39,35,39,89.7%,0.897436,0.0256410256410,0.0256410256410,0.2307692307692,0.6666666666666,,,,09/09/2022 12:00:00 AM,OK,-1.0256420002186E-07
55,2027,2017-18,Homeless,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2027,2017-18,Low-Income,4,cross,,,,63.6%,0.636364,0.0909090909090,0.0909090909090,0.0909090909090,0.5454545454545,,,,09/09/2022 12:00:00 AM,OK,-3.63636500022579E-07
55,2027,2017-18,Military Parent,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2026,2017-18,All Students,5,ERR_None,39,25,39,64.1%,0.641026,0.1282051282051,0.2307692307692,0.2564102564102,0.3846153846153,,,,09/09/2022 12:00:00 AM,OK,-3.5897450001432E-07
55,2026,2017-18,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2026,2017-18,Low-Income,5,ERR_None,18,8,18,44.4%,0.444444,0.1666666666666,0.3888888888888,0.2222222222222,0.2222222222222,,,,09/09/2022 12:00:00 AM,OK,4.44444400005128E-07
55,2026,2017-18,Military Parent,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2025,2017-18,All Students,6,ERR_None,39,33,39,84.6%,0.846154,0.0512820512820,0.0769230769230,0.2307692307692,0.6153846153846,,,,09/09/2022 12:00:00 AM,OK,-1.53846200001695E-07
55,2025,2017-18,Low-Income,6,cross,,,,60.0%,0.6,0.2000000000000,0.2000000000000,0.4000000000000,0.2000000000000,,,,09/09/2022 12:00:00 AM,OK,1.11022302462516E-16
55,2024,2017-18,All Students,7,ERR_None,57,28,57,49.1%,0.491228,0.1754385964912,0.3333333333333,0.2456140350877,0.2456140350877,,,,09/09/2022 12:00:00 AM,OK,7.01753999909904E-08
55,2024,2017-18,Homeless,7,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2024,2017-18,Low-Income,7,ERR_None,23,5,23,21.7%,0.217391,0.2608695652173,0.5217391304347,0.1304347826086,0.0869565217391,,,,09/09/2022 12:00:00 AM,OK,3.0434769998644E-07
55,2023,2017-18,All Students,8,ERR_None,37,19,37,51.4%,0.513514,0.1891891891891,0.2972972972972,0.1891891891891,0.3243243243243,,,,09/09/2022 12:00:00 AM,OK,-4.86486600115299E-07
55,2023,2017-18,Homeless,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2023,2017-18,Low-Income,8,ERR_None,19,8,19,42.1%,0.421053,0.3684210526315,0.2105263157894,0.1052631578947,0.3157894736842,,,,09/09/2022 12:00:00 AM,OK,-3.68421099961047E-07
55,2021,2017-18,All Students,10,ERR_None,42,21,42,50.0%,0.5,0.1428571428571,0.3333333333333,0.3571428571428,0.1428571428571,,,,09/09/2022 12:00:00 AM,OK,-1.00031094518727E-13
55,2021,2017-18,Low-Income,10,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2017-18,All Students,99,ERR_None,295,198,295,67.1%,0.671186,0.1118644067796,0.2000000000000,0.2610169491525,0.4101694915254,,,,09/09/2022 12:00:00 AM,OK,4.4067790005986E-07
55,,2017-18,Homeless,99,ERR_None,11,6,11,54.5%,0.545455,0.0909090909090,0.3636363636363,0.0909090909090,0.4545454545454,,,,09/09/2022 12:00:00 AM,OK,-4.54545600048206E-07
55,,2017-18,Low-Income,99,ERR_None,108,52,108,48.1%,0.481481,0.2129629629629,0.2870370370370,0.2129629629629,0.2685185185185,,,,09/09/2022 12:00:00 AM,OK,4.81481400027572E-07
55,,2017-18,Military Parent,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2029,2018-19,All Students,3,LtGt,,,,>93%,0.93,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2029,2018-19,Foster Care,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2029,2018-19,Homeless,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2029,2018-19,Low-Income,3,cross,,,,80.0%,0.8,0.0000000000000,0.2000000000000,0.3000000000000,0.5000000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2029,2018-19,Military Parent,3,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2028,2018-19,All Students,4,ERR_None,44,37,44,84.1%,0.840909,0.0681818181818,0.0909090909090,0.3863636363636,0.4545454545454,,,,09/09/2022 12:00:00 AM,OK,9.09089999945323E-08
55,2028,2018-19,Foster Care,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2028,2018-19,Homeless,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2028,2018-19,Low-Income,4,ERR_None,17,13,17,76.5%,0.764706,0.1176470588235,0.1176470588235,0.3529411764705,0.4117647058823,,,,09/09/2022 12:00:00 AM,OK,-1.17647199981974E-07
55,2027,2018-19,All Students,5,ERR_None,36,28,36,77.8%,0.777778,0.1111111111111,0.0833333333333,0.3055555555555,0.4722222222222,,,,09/09/2022 12:00:00 AM,OK,-2.22222300005903E-07
55,2027,2018-19,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2027,2018-19,Low-Income,5,cross,,,,50.0%,0.5,0.3333333333333,0.0833333333333,0.2500000000000,0.2500000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2027,2018-19,Military Parent,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2026,2018-19,All Students,6,ERR_None,40,30,40,75.0%,0.75,0.0750000000000,0.1750000000000,0.2000000000000,0.5500000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2026,2018-19,Low-Income,6,ERR_None,17,10,17,58.8%,0.588235,0.1764705882352,0.2352941176470,0.2941176470588,0.2941176470588,,,,09/09/2022 12:00:00 AM,OK,2.94117600052601E-07
55,2026,2018-19,Military Parent,6,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2025,2018-19,All Students,7,ERR_None,39,24,39,61.5%,0.615385,0.1025641025641,0.2820512820512,0.2307692307692,0.3846153846153,,,,09/09/2022 12:00:00 AM,OK,-3.84615500004237E-07
55,2025,2018-19,Low-Income,7,ERR_None,11,2,11,18.2%,0.181818,0.0909090909090,0.7272727272727,0.0909090909090,0.0909090909090,,,,09/09/2022 12:00:00 AM,OK,1.81817999989065E-07
55,2024,2018-19,All Students,8,ERR_None,54,21,54,38.9%,0.388889,0.2962962962962,0.2962962962962,0.1851851851851,0.2037037037037,,,,09/09/2022 12:00:00 AM,OK,-1.11111199962988E-07
55,2024,2018-19,Foster Care,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2024,2018-19,Low-Income,8,ERR_None,19,4,19,21.1%,0.210526,0.4736842105263,0.3157894736842,0.1578947368421,0.0526315789473,,,,09/09/2022 12:00:00 AM,OK,3.15789400018307E-07
55,2024,2018-19,Military Parent,8,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2022,2018-19,All Students,10,ERR_None,48,35,48,72.9%,0.729167,0.1458333333333,0.1041666666666,0.3125000000000,0.4166666666666,,,,09/09/2022 12:00:00 AM,OK,-3.33333399993307E-07
55,2022,2018-19,Low-Income,10,ERR_None,15,8,15,53.3%,0.533333,0.2000000000000,0.2000000000000,0.3333333333333,0.2000000000000,,,,09/09/2022 12:00:00 AM,OK,3.33333300073235E-07
55,,2018-19,All Students,99,ERR_None,304,215,304,70.7%,0.707237,0.1217105263157,0.1611842105263,0.2730263157894,0.4342105263157,,,,09/09/2022 12:00:00 AM,OK,-1.57894899932565E-07
55,,2018-19,Foster Care,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2018-19,Homeless,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,,2018-19,Low-Income,99,ERR_None,101,51,101,50.5%,0.50495,0.2178217821782,0.2574257425742,0.2574257425742,0.2475247524752,,,,09/09/2022 12:00:00 AM,OK,4.95049399917846E-07
55,,2018-19,Military Parent,99,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2030,2020-21,All Students,4,ERR_None,45,25,45,55.6%,0.555556,0.2000000000000,0.2444444444444,0.3333333333333,0.2222222222222,,,,09/09/2022 12:00:00 AM,OK,-4.44444499980712E-07
55,2030,2020-21,Homeless,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2030,2020-21,Low-Income,4,ERR_None,16,4,16,25.0%,0.25,0.2500000000000,0.5000000000000,0.1250000000000,0.1250000000000,,,,09/09/2022 12:00:00 AM,OK,0
55,2030,2020-21,Military Parent,4,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2029,2020-21,All Students,5,ERR_None,37,16,37,43.2%,0.432432,0.1621621621621,0.4054054054054,0.2702702702702,0.1621621621621,,,,09/09/2022 12:00:00 AM,OK,4.32432300023766E-07
55,2029,2020-21,Homeless,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
55,2029,2020-21,Low-Income,5,ERR_None,13,5,13,38.5%,0.384615,0.2307692307692,0.3846153846153,0.3846153846153,0.0000000000000,,,,09/09/2022 12:00:00 AM,OK,3.84615299997559E-07
55,2029,2020-21,Military Parent,5,Lt10orNo,,,,Suppressed: N<10,,,,,,,,,09/09/2022 12:00:00 AM,No L3L4,
